workflowId,criterion,fairness method,max depth,n estimators,normalization,random state,AUC-ROC,Accuracy,Balance for Negative Class,Balance for Positive Class,Cohen Kappa,Conditional Statistical Parity,Conditional Use Accuracy Equality,Disparate Impact,Equal Negative Predictive Value,Equal Opportunity,Equalized Odds,F1 Score,Log Loss,Matthews Corrcoef,Overall Accuracy Equality,Precision,Predictive Equality,Recall,Statistical Parity,Test Fairness,Treatment Equality,Well Calibration,learning_curve_train_score,system_cpu_utilization_percentage,cluster
cf297299ee394608a3c9feaf24d7dad7,log_loss,relabel_data,20,100,standard,17,0.7912622366019578,0.7610536218250236,0.5213845225422628,0.3504864375173977,0.3838440543673723,0.4526984126984127,0.2856730884110317,0.4526984126984127,0.5582633167468799,0.3005366726296959,0.2856730884110317,0.5364963503649635,0.4937558181921621,0.3977364935483471,0.5645790022796775,0.6681818181818182,0.5724693740422665,0.4481707317073171,0.8440030765054517,0.2433414043583535,0.8958972783668204,0.656846602771707,0.942529411764706,9.9,3
0b8deb1e724c42a49240c92ae7948a9c,log_loss,disparate_impact_remover,20,100,standard,17,0.919418875769011,0.863593603010348,0.9921722896039176,0.1565972264300687,0.6180494465328699,0.3360517002615787,0.8713207093528363,0.3360517002615787,0.4137953099283335,0.9494851994851996,0.8713207093528363,0.7058823529411765,0.305327127430211,0.6224378135171351,0.4053532074283644,0.7767857142857143,0.3231162779366264,0.6468401486988847,0.8056656458295802,0.3023255813953488,0.2951816658022374,0.3986123151018957,0.9636470588235294,7.6,0
3ac639c41b884b58acbc9d41a9980496,log_loss,none,20,100,standard,17,0.9182717968406168,0.8664158043273753,0.9591137509004196,0.1551899240281613,0.6264378625591478,0.3472534236036313,0.9032179032783226,0.3472534236036313,0.413345062464459,0.979386385426654,0.9032179032783226,0.7125506072874493,0.3359093947034844,0.630677156735474,0.4054106445917069,0.7822222222222223,0.3302966396685514,0.654275092936803,0.8083158617698092,0.3589743589743589,0.3177831986943243,0.3991511536598711,0.964764705882353,15.8,0
5661ae9b90974e2ab22ce42c4d8c150b,log_loss,relabel_data,20,100,none,17,0.7914364526298324,0.761994355597366,0.520196858481802,0.3436141544288213,0.3856993081268259,0.4552274541101356,0.2877180781860828,0.4552274541101356,0.5584900667643707,0.3005366726296959,0.2877180781860828,0.5374771480804388,0.4937397040467982,0.3999611176225641,0.5655747324424282,0.6712328767123288,0.5612444843551634,0.4481707317073171,0.8455865719585577,0.243161094224924,0.9138152239341568,0.6583299924696931,0.9441176470588236,15.8,3
de03f86f9ec147cd8ce9f70a89efc42c,log_loss,disparate_impact_remover,20,100,none,17,0.919461013362299,0.863593603010348,0.9921722896039176,0.1565972264300687,0.6180494465328699,0.3360517002615787,0.8713207093528363,0.3360517002615787,0.4137953099283335,0.9494851994851996,0.8713207093528363,0.7058823529411765,0.3052737454084053,0.6224378135171351,0.4053532074283644,0.7767857142857143,0.3231162779366264,0.6468401486988847,0.8056656458295802,0.3095238095238095,0.2951816658022374,0.3994312208960823,0.9641176470588236,5.2,0
5fa352be7a8c4eb6834f535a003f4914,log_loss,none,20,100,none,17,0.9182858427050464,0.8654750705550329,0.9878301789273138,0.16371528217689,0.6223350733048942,0.3395522388059701,0.8753127253209002,0.3395522388059701,0.4140633911935815,0.9494851994851996,0.8753127253209002,0.7087576374745418,0.3359270743723519,0.6271855634063113,0.4066976625110456,0.7837837837837838,0.3378033814792003,0.6468401486988847,0.8086831201585299,0.3333333333333333,0.3085990142477937,0.4018375030172554,0.9632941176470587,13.9,0
66b164f892f64e20983c0fbcf932ec7a,log_loss,relabel_data,20,50,standard,17,0.7886738841878215,0.7629350893697083,0.5337984397456499,0.3894293750193308,0.3898291186238377,0.4753333333333333,0.3190660520365535,0.4753333333333333,0.5546616179291581,0.3339296362552177,0.3190660520365535,0.5418181818181819,0.4974233158244943,0.4033402199138635,0.55995130553968,0.6711711711711712,0.5724693740422665,0.4542682926829268,0.8494836159632794,0.3039664378337147,0.9172281659469828,0.667665369556801,0.943,12.1,3
7b8241a17d48485785e706a0435b0fd7,log_loss,disparate_impact_remover,20,50,standard,17,0.9202452407929358,0.8645343367826905,0.9597263792420276,0.1076084084909692,0.6231350265404804,0.3276081902047551,0.8852916594894074,0.3276081902047551,0.4135214404264662,0.9728571428571428,0.8852916594894074,0.7108433734939759,0.304470887161266,0.6265777830729742,0.4021277875848975,0.7729257641921398,0.2275002365064002,0.6579925650557621,0.7981219600072059,0.2702702702702703,0.2160751144968276,0.3875862209445904,0.9626470588235294,22.2,0
da238ac4c3a2430ba166f9d1b0d1f08b,log_loss,none,20,50,standard,17,0.9175695036191512,0.8645343367826905,0.8749991069802777,0.1045146667468538,0.6221582634366931,0.3437100213219616,0.8924040928982347,0.3437100213219616,0.4107481188761976,0.9779735682819384,0.8924040928982347,0.7096774193548387,0.3647106493122627,0.6259710488739406,0.4001973490216673,0.775330396475771,0.2322398247669502,0.654275092936803,0.8052884615384616,0.3142857142857143,0.2424706540518379,0.3961114689475766,0.962,4.3,0
822caebf39074a7c853c0fae5a54ae76,log_loss,relabel_data,20,50,none,17,0.7890098722415795,0.7638758231420508,0.5325824979694639,0.3817935049209126,0.3916864830111419,0.4779888268156424,0.3211110418116046,0.4779888268156424,0.5548869050433103,0.3339296362552177,0.3211110418116046,0.5428051001821493,0.4974503619293746,0.4055602050837436,0.5609388739797853,0.6742081447963801,0.5612444843551634,0.4542682926829268,0.8510773938543924,0.3216374269005848,0.9355727292659224,0.6686245868985252,0.939470588235294,17.8,3
cbc7df468edd42888ae815b2189caf95,log_loss,disparate_impact_remover,20,50,none,17,0.920446564849756,0.863593603010348,0.9474221948927708,0.1068910191010294,0.6200267720456456,0.329262777023971,0.8918209020589185,0.329262777023971,0.4127412112935861,0.979386385426654,0.8918209020589185,0.7082494969818913,0.3042315876739282,0.6236366968296819,0.4014598012267831,0.7719298245614035,0.2275002365064002,0.654275092936803,0.7996306971716808,0.2702702702702703,0.2188812848149683,0.3880521710966783,0.9604705882352942,28.4,0
7f773c01658b443485b9eb4045032203,log_loss,none,20,50,none,17,0.9175741855739608,0.863593603010348,0.8640616181430243,0.1038084865661319,0.6190406750420789,0.3454726368159204,0.8857961633828164,0.3454726368159204,0.409977484506824,0.97136563876652,0.8857961633828164,0.7070707070707071,0.3647414376746001,0.6230293537866536,0.3995314632495847,0.7743362831858407,0.2322398247669502,0.6505576208178439,0.8068021616541353,0.3333333333333333,0.2455399028373041,0.3991315888554181,0.9616470588235296,5.5,0
37daabe3af4a4a80969a5f2ce05e542f,log_loss,relabel_data,20,20,standard,17,0.7897336983573918,0.7610536218250236,0.5370092574283305,0.3754078010546402,0.3849864925811697,0.4893695131683958,0.3257399179702038,0.4893695131683958,0.5543000023108053,0.3365384615384615,0.3257399179702038,0.5381818181818182,0.5070887064062609,0.3983297531229129,0.5612639993921658,0.6666666666666666,0.5475794012578202,0.4512195121951219,0.8538496329223221,0.9117647058823528,0.9690142537851376,0.6717668228403628,0.9352941176470588,29.1,3
7b6152e2c7b14122a0e7a73b42ae2272,log_loss,disparate_impact_remover,20,20,standard,17,0.9145449608120382,0.8598306679209784,0.8794680476092737,0.1270591359125444,0.612553418934092,0.3442589035022905,0.89244495177677,0.3442589035022905,0.410913569701576,0.9845814977973568,0.89244495177677,0.7037773359840954,0.3407040854545125,0.6151061756656189,0.3987878557943253,0.7564102564102564,0.2804405431148078,0.6579925650557621,0.7988340042795489,0.3863636363636363,0.28908848937826,0.3896642999309133,0.9568235294117649,31.5,0
8915c4b21f3f423d95db005f48ec1719,log_loss,none,20,20,standard,17,0.9152566179431236,0.8607714016933208,0.9977782738078028,0.233308705593447,0.610653546892633,0.3603124274998067,0.8846057309090843,0.3603124274998067,0.4131728483506464,0.9559442824748948,0.8846057309090843,0.7004048582995951,0.3686177624485241,0.6147860238385814,0.4072668008447684,0.7688888888888888,0.4846744169049396,0.6431226765799256,0.8125022667101875,0.3722222222222222,0.4483772138768164,0.4038437577810718,0.9566470588235294,27.0,0
d9cb97a8ca5c4aed9db3d14b3bafe240,log_loss,relabel_data,20,20,none,17,0.7894682263149162,0.7582314205079962,0.541405992826332,0.3697083876785341,0.3782989133526768,0.5007501995211492,0.3304098779915312,0.5007501995211492,0.5537160937668367,0.3391883706844337,0.3304098779915312,0.5335753176043557,0.5078818222680181,0.3911264566582422,0.5615918117914253,0.6591928251121076,0.5350530750852557,0.4481707317073171,0.856639991199846,0.4117647058823529,0.997973697542047,0.6730422482294774,0.9352352941176468,27.5,3
951ef276bddc49fa9222fe08cf4b1dfe,log_loss,disparate_impact_remover,20,20,none,17,0.914610508179375,0.8607714016933208,0.872212038626964,0.1311556602313461,0.6136652734871888,0.3494487362184055,0.8898290382294153,0.3494487362184055,0.4104072793527337,0.9779735682819384,0.8898290382294153,0.704,0.3403287663877174,0.6167068046550759,0.3994558421524398,0.7619047619047619,0.2914382114722512,0.654275092936803,0.8033900917564284,0.3809523809523809,0.3042768992023064,0.3892592635537635,0.9558235294117648,23.8,0
15514d17e1e04320b3ff83bc2ce1cbbf,log_loss,none,20,20,none,17,0.9152659818527432,0.8617121354656632,0.9853060453852052,0.234895839645103,0.613786063663349,0.358455146945684,0.8781466479193892,0.358455146945684,0.4139465802763967,0.9494851994851996,0.8781466479193892,0.703030303030303,0.3681893703910613,0.6177408852519041,0.4079433237697597,0.7699115044247787,0.4846744169049396,0.6468401486988847,0.810983570884561,0.36875,0.442772498703356,0.4061004278915613,0.9568823529411764,45.6,0
b027f411218b4d0f86bc96bf49f73963,log_loss,relabel_data,3,100,standard,17,0.7712543554006969,0.7450611476952023,0.6937613498789346,0.0,0.2531183481505105,0.0,-0.034764826175869,0.0,0.5299843747187151,0.0,-0.034764826175869,0.3532219570405728,0.533890463627045,0.3342796792602333,0.5348285279048074,0.8131868131868132,0.0,0.2256097560975609,0.8723702664796634,0.248116325181758,0.0,0.8084969412224796,0.7545882352941176,27.6,1
724dc69346cd4f9eb680cbd4e875da6d,log_loss,disparate_impact_remover,3,100,standard,17,0.8821083778899367,0.793038570084666,0.8048728913720855,0.0,0.252179251859479,0.0434626865671641,0.1083052553784558,0.0434626865671641,0.3868410778163413,0.1103012633624878,0.1083052553784558,0.3125,0.4242426023011633,0.3755571682249798,0.3954138430671146,0.9803921568627452,0.0,0.1858736059479553,0.9341070606040666,0.508029197080292,0.0,0.494019931469424,0.787470588235294,21.7,2
0c4f3877bf194cc3ab4f05b19f2ce8cc,log_loss,none,3,100,standard,17,0.8824244098395964,0.793038570084666,0.8048728913720855,0.0,0.252179251859479,0.0434626865671641,0.1083052553784558,0.0434626865671641,0.3868410778163413,0.1103012633624878,0.1083052553784558,0.3125,0.4241863453611334,0.3755571682249798,0.3954138430671146,0.9803921568627452,0.0,0.1858736059479553,0.9341070606040666,0.508029197080292,0.0,0.4939147390475009,0.7836470588235294,27.7,2
4b0352f7d24545d1867449673e7c2ecd,log_loss,relabel_data,3,100,none,17,0.7712294673967148,0.7450611476952023,0.6937613498789346,0.0,0.2531183481505105,0.0,-0.034764826175869,0.0,0.5299843747187151,0.0,-0.034764826175869,0.3532219570405728,0.5338962989931526,0.3342796792602333,0.5348285279048074,0.8131868131868132,0.0,0.2256097560975609,0.8723702664796634,0.248116325181758,0.0,0.8084637679741107,0.7535294117647059,27.4,1
8926bdd8eecc4928841c0356fdc0f83a,log_loss,disparate_impact_remover,3,100,none,17,0.8821083778899367,0.793038570084666,0.8048728913720855,0.0,0.252179251859479,0.0434626865671641,0.1083052553784558,0.0434626865671641,0.3868410778163413,0.1103012633624878,0.1083052553784558,0.3125,0.4242426023011633,0.3755571682249798,0.3954138430671146,0.9803921568627452,0.0,0.1858736059479553,0.9341070606040666,0.508029197080292,0.0,0.494019931469424,0.7852941176470589,6.1,2
0d3cbf428cd445bbaecb6f12e1f38243,log_loss,none,3,100,none,17,0.8824244098395964,0.793038570084666,0.8048728913720855,0.0,0.252179251859479,0.0434626865671641,0.1083052553784558,0.0434626865671641,0.3868410778163413,0.1103012633624878,0.1083052553784558,0.3125,0.4241863453611334,0.3755571682249798,0.3954138430671146,0.9803921568627452,0.0,0.1858736059479553,0.9341070606040666,0.508029197080292,0.0,0.4939147390475009,0.7830588235294117,3.9,2
485bdd2aef6e43e3b4ebcf71cc4e6f6f,log_loss,relabel_data,3,50,standard,17,0.7699477351916375,0.7431796801505174,0.7113439402104297,0.0,0.2476063064394441,0.0226349206349206,-0.0068952860363903,0.0226349206349206,0.5265040240423994,0.0299145299145299,-0.0068952860363903,0.3484486873508353,0.5331006643293007,0.3270002246149752,0.5297365091758119,0.8021978021978022,0.0,0.2225609756097561,0.8762764379895273,0.25,0.0,0.8010260003678731,0.7505294117647059,28.4,1
fdce23056a3e463989b1289c7abac521,log_loss,disparate_impact_remover,3,50,standard,17,0.8823729083366887,0.7958607714016933,0.7564480602529489,0.0,0.2757514199505804,0.0,-0.0099800399201597,0.0,0.3918303406358013,0.0,-0.0099800399201597,0.3444108761329305,0.4221681008544805,0.3814115436270763,0.3996541862246443,0.9193548387096774,0.0,0.2118959107806691,0.9148351648351648,0.4511070110701107,0.0,0.5058103510487548,0.7861176470588236,3.8,2
13bd6d133cc045b984ced73bca24d5bc,log_loss,none,3,50,standard,17,0.8821294466865807,0.7958607714016933,0.7564480602529489,0.0,0.2757514199505804,0.0,-0.0099800399201597,0.0,0.3918303406358013,0.0,-0.0099800399201597,0.3444108761329305,0.4221140018000568,0.3814115436270763,0.3996541862246443,0.9193548387096774,0.0,0.2118959107806691,0.9148351648351648,0.4511070110701107,0.0,0.5056505239113448,0.7925294117647059,27.5,2
49b363df8d454f5590c5058790f713da,log_loss,relabel_data,3,50,none,17,0.7699269951883192,0.7431796801505174,0.7113439402104297,0.0,0.2476063064394441,0.0226349206349206,-0.0068952860363903,0.0226349206349206,0.5265040240423994,0.0299145299145299,-0.0068952860363903,0.3484486873508353,0.5331125784417615,0.3270002246149752,0.5297365091758119,0.8021978021978022,0.0,0.2225609756097561,0.8762764379895273,0.25,0.0,0.800959533110023,0.7494705882352941,27.5,1
03fb79c667d340dca6b84773b7e0367d,log_loss,disparate_impact_remover,3,50,none,17,0.8823729083366887,0.7958607714016933,0.7564480602529489,0.0,0.2757514199505804,0.0,-0.0099800399201597,0.0,0.3918303406358013,0.0,-0.0099800399201597,0.3444108761329305,0.4221681008544805,0.3814115436270763,0.3996541862246443,0.9193548387096774,0.0,0.2118959107806691,0.9148351648351648,0.4511070110701107,0.0,0.5058103510487548,0.7875294117647058,22.8,2
c867e215ff874f82963afcd030b01231,log_loss,none,3,50,none,17,0.8821294466865807,0.7958607714016933,0.7564480602529489,0.0,0.2757514199505804,0.0,-0.0099800399201597,0.0,0.3918303406358013,0.0,-0.0099800399201597,0.3444108761329305,0.4221140018000568,0.3814115436270763,0.3996541862246443,0.9193548387096774,0.0,0.2118959107806691,0.9148351648351648,0.4511070110701107,0.0,0.5056505239113448,0.791,28.8,2
3ce51725a4ae44be9c0ee911452ec105,log_loss,relabel_data,3,20,standard,17,0.7609714617554338,0.7638758231420508,0.5877760194987086,0.0,0.336254698605158,0.0315836101882613,-0.0129824463999852,0.0315836101882613,0.5493533532426528,0.0422322775263951,-0.0129824463999852,0.4531590413943355,0.5298051861747594,0.3939305811760453,0.548004913119052,0.7938931297709924,0.0,0.3170731707317073,0.8237816575583177,0.2461924040871409,0.0,0.7837846708349147,0.7418823529411764,27.5,1
8e6a714c20894521bd322dadccd588fc,log_loss,disparate_impact_remover,3,20,standard,17,0.8951897596284402,0.8005644402634055,0.789495290139751,0.0,0.2912709295158063,0.0736655704528206,0.1856487526200731,0.0736655704528206,0.3900896869395774,0.189640768588137,0.1856487526200731,0.3575757575757576,0.4180305912163541,0.4052946352171857,0.3990980731877546,0.9672131147540984,0.0,0.2193308550185873,0.9244752994752996,0.3688725490196078,0.0,0.5084309095741382,0.7892941176470588,23.1,2
ecc5ddd0f0f4440999750bf81a158edb,log_loss,none,3,20,standard,17,0.8951733727866058,0.8005644402634055,0.789495290139751,0.0,0.2912709295158063,0.0736655704528206,0.1856487526200731,0.0736655704528206,0.3900896869395774,0.189640768588137,0.1856487526200731,0.3575757575757576,0.4179485630521994,0.4052946352171857,0.3990980731877546,0.9672131147540984,0.0,0.2193308550185873,0.9244752994752996,0.3688725490196078,0.0,0.5080484979041341,0.7873529411764706,30.2,2
fb370b67d3aa44a088978d89a9c88b55,log_loss,relabel_data,3,20,none,17,0.760917537746806,0.7638758231420508,0.5877760194987086,0.0,0.336254698605158,0.0315836101882613,-0.0129824463999852,0.0315836101882613,0.5493533532426528,0.0422322775263951,-0.0129824463999852,0.4531590413943355,0.529842150055418,0.3939305811760453,0.548004913119052,0.7938931297709924,0.0,0.3170731707317073,0.8237816575583177,0.2461924040871409,0.0,0.7836042945537297,0.7502941176470588,27.3,1
0a5a0e139704472fbbcbb0dcabe3e1af,log_loss,disparate_impact_remover,3,20,none,17,0.8951897596284402,0.8005644402634055,0.789495290139751,0.0,0.2912709295158063,0.0736655704528206,0.1856487526200731,0.0736655704528206,0.3900896869395774,0.189640768588137,0.1856487526200731,0.3575757575757576,0.4180305912163541,0.4052946352171857,0.3990980731877546,0.9672131147540984,0.0,0.2193308550185873,0.9244752994752996,0.3688725490196078,0.0,0.5084309095741382,0.7952941176470588,27.5,2
d27a9657e2e4407d97c295af2b23757c,log_loss,none,3,20,none,17,0.8951733727866058,0.8005644402634055,0.789495290139751,0.0,0.2912709295158063,0.0736655704528206,0.1856487526200731,0.0736655704528206,0.3900896869395774,0.189640768588137,0.1856487526200731,0.3575757575757576,0.4179485630521994,0.4052946352171857,0.3990980731877546,0.9672131147540984,0.0,0.2193308550185873,0.9244752994752996,0.3688725490196078,0.0,0.5080484979041341,0.7939411764705883,27.6,2
96b883f712474d68897868ec9b3bc67a,entropy,relabel_data,20,100,standard,17,0.7912622366019578,0.7610536218250236,0.5213845225422628,0.3504864375173977,0.3838440543673723,0.4526984126984127,0.2856730884110317,0.4526984126984127,0.5582633167468799,0.3005366726296959,0.2856730884110317,0.5364963503649635,0.4937558181921621,0.3977364935483471,0.5645790022796775,0.6681818181818182,0.5724693740422665,0.4481707317073171,0.8440030765054517,0.2433414043583535,0.8958972783668204,0.656846602771707,0.9422941176470588,17.6,3
9183607e695245d080020df021ecbc3d,entropy,disparate_impact_remover,20,100,standard,17,0.919418875769011,0.863593603010348,0.9921722896039176,0.1565972264300687,0.6180494465328699,0.3360517002615787,0.8713207093528363,0.3360517002615787,0.4137953099283335,0.9494851994851996,0.8713207093528363,0.7058823529411765,0.305327127430211,0.6224378135171351,0.4053532074283644,0.7767857142857143,0.3231162779366264,0.6468401486988847,0.8056656458295802,0.3023255813953488,0.2951816658022374,0.3986123151018957,0.9651176470588236,4.2,0
785ead0af11043e1bc46f834d1fb3303,entropy,none,20,100,standard,17,0.9182717968406168,0.8664158043273753,0.9591137509004196,0.1551899240281613,0.6264378625591478,0.3472534236036313,0.9032179032783226,0.3472534236036313,0.413345062464459,0.979386385426654,0.9032179032783226,0.7125506072874493,0.3359093947034844,0.630677156735474,0.4054106445917069,0.7822222222222223,0.3302966396685514,0.654275092936803,0.8083158617698092,0.3589743589743589,0.3177831986943243,0.3991511536598711,0.9633529411764704,17.5,0
8572f77242df431f8ddbc875510723f7,entropy,relabel_data,20,100,none,17,0.7914364526298324,0.761994355597366,0.520196858481802,0.3436141544288213,0.3856993081268259,0.4552274541101356,0.2877180781860828,0.4552274541101356,0.5584900667643707,0.3005366726296959,0.2877180781860828,0.5374771480804388,0.4937397040467982,0.3999611176225641,0.5655747324424282,0.6712328767123288,0.5612444843551634,0.4481707317073171,0.8455865719585577,0.243161094224924,0.9138152239341568,0.6583299924696931,0.9423529411764706,4.7,3
2aa14458f3984107bf9aeb5d7719086e,entropy,disparate_impact_remover,20,100,none,17,0.919461013362299,0.863593603010348,0.9921722896039176,0.1565972264300687,0.6180494465328699,0.3360517002615787,0.8713207093528363,0.3360517002615787,0.4137953099283335,0.9494851994851996,0.8713207093528363,0.7058823529411765,0.3052737454084053,0.6224378135171351,0.4053532074283644,0.7767857142857143,0.3231162779366264,0.6468401486988847,0.8056656458295802,0.3095238095238095,0.2951816658022374,0.3994312208960823,0.9630588235294116,13.5,0
9130ca04aba64af3bf9fb7e3446f7810,entropy,none,20,100,none,17,0.9182858427050464,0.8654750705550329,0.9878301789273138,0.16371528217689,0.6223350733048942,0.3395522388059701,0.8753127253209002,0.3395522388059701,0.4140633911935815,0.9494851994851996,0.8753127253209002,0.7087576374745418,0.3359270743723519,0.6271855634063113,0.4066976625110456,0.7837837837837838,0.3378033814792003,0.6468401486988847,0.8086831201585299,0.3333333333333333,0.3085990142477937,0.4018375030172554,0.9645882352941176,12.8,0
2e97c80193674792b8bf7e1637f3bb88,entropy,relabel_data,20,50,standard,17,0.7886738841878215,0.7629350893697083,0.5337984397456499,0.3894293750193308,0.3898291186238377,0.4753333333333333,0.3190660520365535,0.4753333333333333,0.5546616179291581,0.3339296362552177,0.3190660520365535,0.5418181818181819,0.4974233158244943,0.4033402199138635,0.55995130553968,0.6711711711711712,0.5724693740422665,0.4542682926829268,0.8494836159632794,0.3039664378337147,0.9172281659469828,0.667665369556801,0.9395294117647058,13.3,3
a6ca1a915405434083ac6b6e2201f907,entropy,disparate_impact_remover,20,50,standard,17,0.9202452407929358,0.8645343367826905,0.9597263792420276,0.1076084084909692,0.6231350265404804,0.3276081902047551,0.8852916594894074,0.3276081902047551,0.4135214404264662,0.9728571428571428,0.8852916594894074,0.7108433734939759,0.304470887161266,0.6265777830729742,0.4021277875848975,0.7729257641921398,0.2275002365064002,0.6579925650557621,0.7981219600072059,0.2702702702702703,0.2160751144968276,0.3875862209445904,0.9618235294117646,27.5,0
64a88f33ea9d413f92c93c91feff10af,entropy,none,20,50,standard,17,0.9175695036191512,0.8645343367826905,0.8749991069802777,0.1045146667468538,0.6221582634366931,0.3437100213219616,0.8924040928982347,0.3437100213219616,0.4107481188761976,0.9779735682819384,0.8924040928982347,0.7096774193548387,0.3647106493122627,0.6259710488739406,0.4001973490216673,0.775330396475771,0.2322398247669502,0.654275092936803,0.8052884615384616,0.3142857142857143,0.2424706540518379,0.3961114689475766,0.9610588235294116,4.4,0
4a01c7ae52e644359eca6561643f8d6e,entropy,relabel_data,20,50,none,17,0.7890098722415795,0.7638758231420508,0.5325824979694639,0.3817935049209126,0.3916864830111419,0.4779888268156424,0.3211110418116046,0.4779888268156424,0.5548869050433103,0.3339296362552177,0.3211110418116046,0.5428051001821493,0.4974503619293746,0.4055602050837436,0.5609388739797853,0.6742081447963801,0.5612444843551634,0.4542682926829268,0.8510773938543924,0.3216374269005848,0.9355727292659224,0.6686245868985252,0.9415882352941176,4.1,3
e06be28941a94caaa6d8568bf9a88f93,entropy,disparate_impact_remover,20,50,none,17,0.920446564849756,0.863593603010348,0.9474221948927708,0.1068910191010294,0.6200267720456456,0.329262777023971,0.8918209020589185,0.329262777023971,0.4127412112935861,0.979386385426654,0.8918209020589185,0.7082494969818913,0.3042315876739282,0.6236366968296819,0.4014598012267831,0.7719298245614035,0.2275002365064002,0.654275092936803,0.7996306971716808,0.2702702702702703,0.2188812848149683,0.3880521710966783,0.9623529411764704,21.8,0
f7f3b92977a24caeb44476d5c160ed5a,entropy,none,20,50,none,17,0.9175741855739608,0.863593603010348,0.8640616181430243,0.1038084865661319,0.6190406750420789,0.3454726368159204,0.8857961633828164,0.3454726368159204,0.409977484506824,0.97136563876652,0.8857961633828164,0.7070707070707071,0.3647414376746001,0.6230293537866536,0.3995314632495847,0.7743362831858407,0.2322398247669502,0.6505576208178439,0.8068021616541353,0.3333333333333333,0.2455399028373041,0.3991315888554181,0.9611176470588236,11.2,0
4e683f281e344022959b6d9810fe891f,entropy,relabel_data,20,20,standard,17,0.7897336983573918,0.7610536218250236,0.5370092574283305,0.3754078010546402,0.3849864925811697,0.4893695131683958,0.3257399179702038,0.4893695131683958,0.5543000023108053,0.3365384615384615,0.3257399179702038,0.5381818181818182,0.5070887064062609,0.3983297531229129,0.5612639993921658,0.6666666666666666,0.5475794012578202,0.4512195121951219,0.8538496329223221,0.9117647058823528,0.9690142537851376,0.6717668228403628,0.9341176470588234,32.6,3
927ccfff07544a2dae69e0b894cc3c36,entropy,disparate_impact_remover,20,20,standard,17,0.9145449608120382,0.8598306679209784,0.8794680476092737,0.1270591359125444,0.612553418934092,0.3442589035022905,0.89244495177677,0.3442589035022905,0.410913569701576,0.9845814977973568,0.89244495177677,0.7037773359840954,0.3407040854545125,0.6151061756656189,0.3987878557943253,0.7564102564102564,0.2804405431148078,0.6579925650557621,0.7988340042795489,0.3863636363636363,0.28908848937826,0.3896642999309133,0.9558235294117648,33.6,0
ef1e22f6162a40129bfaeb9adca363be,entropy,none,20,20,standard,17,0.9152566179431236,0.8607714016933208,0.9977782738078028,0.233308705593447,0.610653546892633,0.3603124274998067,0.8846057309090843,0.3603124274998067,0.4131728483506464,0.9559442824748948,0.8846057309090843,0.7004048582995951,0.3686177624485241,0.6147860238385814,0.4072668008447684,0.7688888888888888,0.4846744169049396,0.6431226765799256,0.8125022667101875,0.3722222222222222,0.4483772138768164,0.4038437577810718,0.9562352941176472,31.5,0
2aec23fcd7254e77ba751a938d2ab38f,entropy,relabel_data,20,20,none,17,0.7894682263149162,0.7582314205079962,0.541405992826332,0.3697083876785341,0.3782989133526768,0.5007501995211492,0.3304098779915312,0.5007501995211492,0.5537160937668367,0.3391883706844337,0.3304098779915312,0.5335753176043557,0.5078818222680181,0.3911264566582422,0.5615918117914253,0.6591928251121076,0.5350530750852557,0.4481707317073171,0.856639991199846,0.4117647058823529,0.997973697542047,0.6730422482294774,0.9353529411764706,31.4,3
